tweet_id,sarcastic
9.75E+17,0
1.23E+18,1
4.15E+17,0
5.08E+17,0
6.01E+17,0
1.13E+18,1
5.07E+17,0
6.01E+17,0
2.26E+17,0
1.08E+18,1
9.75E+17,0
1.26E+18,0
1.16E+18,1
5.08E+17,0
4.07E+17,1
1.06E+18,1
2.27E+17,0
4.14E+17,0
8.80E+17,1
6.02E+17,1
1.16E+18,0
1.07E+18,1
4.10E+16,0
9.74E+17,1
1.35E+17,1
5.25E+17,1
4.11E+16,0
1.35E+17,0
1.00E+18,1
4.13E+17,1
4.15E+17,0
1.16E+18,0
1.07E+18,0
4.61E+14,1
2710431782,0
3.52E+17,1
1.06E+18,1
1.07E+18,0
2.92E+17,1
8.79E+17,1
7.88E+17,0
3.21E+17,0
9.53E+17,1
1.26E+18,0
5.08E+17,0
5.57E+17,1
2.26E+17,1
5.97E+17,1
9.68E+17,1
9.26E+17,1
1.07E+18,0
6.70E+17,1
6.01E+17,0
1.26E+18,0
9.43E+17,1
6.01E+17,0
2.91E+17,1
1.06E+18,1
1.26E+18,0
15713712685,1
2.21E+17,1
3.70E+16,0
3.21E+17,0
1.26E+18,0
1.16E+18,0
3.97E+16,1
7.84E+17,1
3.21E+17,0
3.19E+17,0
2.27E+17,1
9.67E+17,0
6.01E+17,0
3.43E+16,0
6.01E+17,0
1.30E+17,0
1.19E+18,1
1.07E+18,0
6.95E+17,0
6.01E+17,0
1.16E+18,1
3.84E+17,1
2.17E+17,1
1.34E+17,1
3921082274,0
2.19E+17,0
4.14E+17,1
7.05E+17,1
1043345881,0
16106309717,1
3.78E+16,0
8.76E+17,0
8915317766,1
4.12E+17,1
1.07E+18,0
1.05E+18,1
2.22E+17,1
8.77E+17,0
1.26E+18,0
11101014311,1
9.20E+17,1
2.28E+17,0
4.79E+17,1
3975570354,0
1.26E+18,0
3.21E+17,0
2.01E+17,0
5.08E+17,0
1.21E+18,1
1.00E+18,1
2.34E+17,1
1.26E+18,1
5.99E+17,0
9.68E+17,0
1.07E+18,0
6.83E+17,0
2.28E+17,0
1.16E+18,0
5.08E+17,0
4.07E+16,1
5.04E+17,1
15991485162,0
5.07E+17,0
1.89E+17,1
5.08E+17,0
1762116830,0
1.16E+18,1
1.35E+17,0
1.16E+18,1
6.01E+17,0
7.27E+17,1
1.16E+18,0
1.04E+18,1
1.34E+17,0
1.13E+17,1
3.21E+17,0
1.03E+18,1
5.96E+17,0
14844544431,0
5.07E+17,0
1.26E+18,1
6.00E+17,0
5.08E+17,0
1.69E+17,1
3.22E+17,1
4.13E+17,1
5.08E+17,0
9.74E+17,0
1.07E+18,0
1.34E+17,0
9.76E+17,1
2.28E+17,0
6.96E+17,1
1.01E+18,1
1.03E+18,1
9.75E+17,0
1.26E+18,1
9.75E+17,1
1.26E+18,1
1.13E+18,1
1.31E+17,0
1.13E+18,1
5.06E+17,0
11434199042,1
15831722522,0
15557051997,0
6.95E+17,1
1.07E+18,0
1.03E+18,1
2.10E+17,0
3.98E+16,1
2000587981,1
1.26E+18,0
4.15E+17,1
4.15E+17,0
8.76E+17,0
1.04E+18,1
5.08E+17,1
2.20E+17,1
3.21E+17,0
3.11E+17,0
6.93E+17,1
2.23E+17,1
5.98E+17,1
1.04E+18,1
1.16E+18,1
1.16E+18,0
9.69E+17,1
5.96E+17,0
3.75E+16,1
7.06E+17,1
9.78E+17,1
6.84E+17,0
22446191272,1
1.26E+18,0
1.34E+17,0
1.26E+18,0
3263197561,0
1.26E+18,0
2.27E+17,0
1.07E+18,1
4.16E+16,1
3887829131,1
1.16E+18,1
6.95E+17,0
7.06E+17,1
4.10E+16,0
7.85E+17,1
6.01E+17,0
9.68E+17,1
5.22E+17,1
1.06E+18,0
8.81E+17,0
3692973091,0
4.15E+17,1
7.88E+17,0
1.26E+18,0
15748267796,0
15785728084,0
2.05E+17,0
8.81E+17,0
1.34E+17,0
1.34E+17,1
6.01E+17,0
4.15E+16,1
8.31E+16,1
1.12E+18,1
1.34E+17,0
6.93E+17,0
3.81E+16,0
15532795767,0
4.12E+17,1
4.07E+16,1
1.13E+18,1
1.25E+18,1
8.09E+17,1
9.75E+17,0
5.98E+17,1
5.04E+17,1
6.95E+17,0
2.93E+16,0
4.15E+17,0
9.52E+17,1
5.96E+17,0
4.27E+17,1
3.17E+16,0
3.90E+16,0
1.24E+17,1
3.21E+17,0
5.08E+17,1
3.18E+17,1
8.82E+17,0
1.30E+17,1
1.16E+18,1
1.26E+18,0
5.08E+17,0
1.35E+17,0
15432029349,0
9.68E+17,1
14821094552,0
7.88E+17,0
3.96E+16,1
3.21E+17,0
6.01E+17,0
2.05E+17,0
7.58E+17,1
4.10E+17,1
1.26E+18,1
1.94E+17,0
1826172316,0
8.80E+17,0
4.01E+16,1
3.98E+16,1
4.15E+17,0
14961707240,0
9.75E+17,0
3896775763,0
8.29E+17,1
6.95E+17,0
25899443350,1
1.25E+17,1
6.00E+17,1
4.07E+16,0
3.20E+17,0
6.95E+17,0
15714524710,0
7.45E+17,1
14347960954,0
1.70E+17,1
1.07E+18,0
6.95E+17,1
9.75E+17,0
1.03E+18,1
7.89E+17,1
6.18E+17,1
7.88E+17,1
4.15E+17,0
9.66E+17,0
2.28E+17,0
2.29E+17,1
4.15E+17,1
1.91E+16,0
6.01E+17,0
1.16E+18,0
1.24E+18,1
9.66E+17,1
1.16E+18,0
4.15E+17,0
1.26E+18,0
1.19E+18,1
3.21E+17,0
4.13E+16,0
6.02E+17,0
4.15E+17,0
7.32E+17,1
3.95E+16,1
14676197544,0
6.93E+17,0
1.12E+18,1
1.34E+17,0
1.26E+18,0
1.22E+18,1
8.77E+17,0
2.08E+17,1
3713556376,0
9.36E+17,1
1468092348,1
1.16E+18,0
6.01E+17,0
12353554735,0
5.08E+17,0
9.64E+17,1
1.07E+18,0
1786950056,0
7.88E+17,1
1.06E+18,1
4096257145,0
22456904237,1
5.98E+17,1
21130174456,1
10030661018,1
6.78E+17,0
5.51E+17,1
1.16E+18,0
4.87E+17,1
22637459823,1
8.53E+17,1
9.32E+17,1
4423869848,0
1.26E+18,0
7.42E+17,1
5.01E+17,1
1.06E+18,0
1.35E+17,0
1.26E+18,0
6.00E+17,0
6.00E+17,1
1.26E+18,0
2.63E+16,0
1.26E+18,1
9.44E+17,1
6.01E+17,0
6.01E+17,0
1.26E+18,1
1.04E+18,1
8.82E+17,1
9.70E+17,1
5.08E+17,0
4.05E+16,0
4.97E+17,0
5.91E+17,1
6.69E+17,1
6.14E+17,1
8183870152,1
1.02E+18,1
8.76E+17,0
3.21E+17,0
5.98E+17,1
6.95E+17,1
5.08E+17,0
1.22E+18,1
6.85E+17,1
9.75E+17,0
3.86E+16,0
6.01E+17,1
8.80E+17,1
2.28E+17,0
3760954834,0
1.34E+17,0
6.95E+17,0
1.02E+18,1
9.76E+17,1
15732317963,1
1.16E+18,1
1.16E+18,1
1.16E+18,1
7.99E+17,1
3.95E+16,1
1.26E+18,0
3.21E+17,0
4.13E+17,1
1.35E+17,1
14765412814,0
4.15E+17,1
7.87E+17,0
9.75E+17,0
6.01E+17,0
1.26E+18,1
15314219389,0
3.21E+17,0
3853702133,0
1.06E+18,0
3.10E+17,1
2.27E+17,0
7.39E+17,1
1.26E+18,1
3.66E+17,1
2195125469,0
6.96E+17,1
4.15E+17,0
2.28E+17,0
1.35E+17,0
8.81E+17,0
3.72E+16,0
6.01E+17,0
1.26E+18,0
7.99E+17,1
808037791,0
4439037493,1
4.71E+17,1
3.01E+17,1
6.01E+17,0
3.13E+17,1
8.82E+17,0
2.28E+17,0
1.16E+18,0
4.13E+17,1
6.95E+17,0
9.67E+17,1
1.16E+18,0
6.01E+17,0
1.16E+18,0
1.02E+18,1
9.29E+17,1
7.88E+17,0
6.95E+17,0
4.15E+17,0
15800847695,0
9.75E+17,1
1.16E+18,1
1.13E+18,1
9.62E+17,1
15545180441,0
1.26E+18,0
5.03E+17,1
1.35E+17,0
6.95E+17,0
1.19E+18,1
6.01E+17,0
1.06E+18,1
3.13E+17,1
1.16E+18,0
9.68E+17,0
8.82E+17,0
8.80E+17,1
1.26E+18,0
1.07E+18,1
8.42E+17,1
8.72E+17,1
1.26E+18,0
1.65E+17,1
5.07E+17,1
4.15E+17,0
6.00E+17,0
9.75E+17,0
6.95E+17,0
9.70E+17,1
8.48E+17,1
1.07E+18,0
1.14E+18,1
3.21E+17,0
4.15E+17,0
5.92E+17,0
1.01E+18,1
1.31E+17,0
3.21E+17,0
1.16E+18,0
1.16E+18,0
5.99E+17,0
1.06E+18,1
4.13E+17,1
4.88E+17,1
2.25E+17,1
4.72E+17,1
7.87E+17,1
15999810577,1
8.12E+17,1
8.39E+17,1
8.55E+17,1
7.88E+17,0
15258799900,0
1.07E+18,0
6.92E+17,1
9.75E+17,0
7.88E+17,0
7.88E+17,0
4.15E+17,0
3.20E+17,0
9.74E+17,0
4.07E+16,1
3.82E+17,1
1.19E+18,1
1.16E+18,1
5.08E+17,0
9.75E+17,0
6.95E+17,0
3.21E+17,0
4.08E+17,1
6.94E+17,1
1.34E+17,1
1.14E+18,1
6.95E+17,0
3.83E+17,1
2.28E+17,1
7.57E+17,1
4.09E+17,1
15843367768,0
5.09E+17,1
3.13E+17,1
1.16E+18,0
2118441412,0
2.63E+17,1
8.51E+17,1
9.75E+17,0
945946495,0
9.72E+17,1
1.11E+16,1
6.00E+17,0
1.26E+18,0
8.81E+17,1
4.00E+16,0
8.81E+17,1
9.67E+17,0
7.88E+17,0
6.77E+17,0
3.43E+17,1
6.01E+17,1
1.11E+18,1
5.93E+17,0
1.25E+18,1
6.94E+17,0
1.07E+18,1
7.88E+17,0
1.26E+18,1
3.21E+17,0
1.05E+18,1
3.21E+17,0
8.81E+17,0
5.06E+17,0
7.85E+17,1
1.16E+18,1
803800074,0
9.69E+17,1
3.18E+17,1
1.21E+18,1
8.81E+17,0
7.88E+17,0
9.75E+17,0
1.16E+18,0
14618515333,0
3.21E+17,0
1.01E+18,1
1.08E+18,1
1.34E+17,0
4000400098,0
3.21E+17,0
3.95E+16,1
8.94E+16,1
6.95E+17,0
5.08E+17,1
6.95E+17,0
3.15E+17,1
2.27E+17,0
9.75E+17,0
6.01E+17,0
4.05E+16,0
1.30E+17,0
1.16E+18,1
1.26E+18,1
1.16E+18,0
4177396089,0
16030083102,0
4.15E+17,0
6.96E+17,1
3.90E+16,0
1.07E+18,0
6.70E+17,1
5.08E+17,0
4.14E+17,0
1.26E+18,1
3794380352,0
8.82E+17,0
971868486,1
5.10E+17,1
6.94E+17,0
5.08E+17,1
6.95E+17,0
8.79E+17,1
1.06E+18,1
4.15E+17,0
4.79E+17,1
8.85E+17,1
5.92E+17,0
5.08E+17,0
1.26E+18,0
14889133263,0
1.07E+18,0
6.92E+17,1
8.82E+17,0
622811832,0
1.21E+18,1
14376354704,0
2005261698,0
1.26E+18,0
9.73E+17,1
4.39E+17,1
1030406989,0
1.16E+18,1
4.15E+17,0
1.08E+17,1
6.01E+17,1
5.99E+17,1
3645344764,1
6.01E+17,1
1.34E+17,1
1.16E+18,0
4.15E+17,0
1.25E+18,1
6.01E+17,0
1.30E+17,0
15801351621,1
6.01E+17,1
7.99E+16,1
15835269182,0
1.16E+18,1
1.59E+17,1
9.74E+17,1
7.87E+17,1
9.74E+17,0
3.17E+17,1
1.26E+18,0
6.92E+17,1
4.04E+16,0
6.00E+17,1
1.16E+18,0
12627698835,0
7.87E+17,0
3.46E+16,0
8.80E+17,1
1.26E+18,0
1.35E+17,0
9.75E+17,0
5.08E+17,0
1.26E+18,0
1628669886,0
1.26E+18,1
1.26E+18,0
1.26E+18,0
1.74E+17,1
6.01E+17,0
1.26E+18,0
9.72E+17,1
8.81E+17,0
1.07E+18,0
4.11E+16,0
2.26E+17,0
1.16E+18,0
2.33E+17,1
3.89E+16,0
1.35E+17,1
20123363030,0
1.26E+18,1
1.16E+18,1
2.69E+17,1
4.07E+16,0
5.07E+17,0
6.95E+17,1
4.15E+17,1
1.34E+17,0
3.59E+17,1
7.89E+17,1
1.22E+18,1
5.08E+17,0
7.88E+17,0
5.08E+17,1
9.75E+17,0
5.08E+17,0
7.21E+17,1
6.95E+17,1
1.03E+18,1
8.81E+17,1
3.71E+16,0
1.24E+17,1
907241381,1
4.15E+17,0
3.98E+17,1
6.95E+17,0
2.27E+17,0
1.20E+18,1
8.81E+17,0
3.99E+16,0
1.08E+18,1
7.88E+17,1
7.90E+17,1
1.33E+17,0
6.01E+17,1
4000244331,1
1.34E+17,0
9.75E+17,0
3.21E+17,0
1.26E+18,1
3.80E+16,0
3.77E+16,0
2.29E+17,1
1.35E+17,0
15615052221,0
1.21E+18,1
1.26E+18,0
8.82E+17,0
5.08E+17,1
9.75E+17,1
4119778959,0
9.75E+17,0
8.80E+17,1
1.16E+18,0
1.14E+18,1
5.09E+17,1
5.09E+17,1
5.88E+17,1
5.08E+17,0
7.87E+17,1
7.88E+17,0
1351122408,0
1.16E+18,1
3.92E+16,1
1.26E+18,0
4.15E+17,1
1.34E+17,0
1.10E+18,1
1.25E+18,1
1.16E+18,0
9.75E+17,1
1.26E+18,0
6.00E+17,1
1.16E+18,0
2.27E+17,0
4.12E+16,0
1.26E+18,0
6.94E+17,0
6.01E+17,0
1.21E+17,1
3.21E+17,0
4.14E+17,1
7.88E+17,1
3.85E+16,0
22018091420,1
3.97E+17,1
2.28E+17,0
4.14E+17,1
1.16E+18,0
12511750052,0
3.98E+16,0
3.96E+16,0
1.16E+18,1
1052675842,1
4.15E+17,0
15020933723,0
5.76E+17,1
6.94E+17,1
8.99E+17,1
4.14E+16,1
6.95E+17,0
9.75E+17,0
5.94E+17,0
15863180723,0
7.16E+17,1
4.04E+16,0
7.88E+17,1
1.26E+18,0
8.81E+17,0
1.16E+18,0
9.74E+17,1
6.92E+17,1
8.81E+17,0
9.85E+17,1
4.15E+17,0
15036731340,0
7.07E+17,1
15999989269,0
7.97E+17,1
1.26E+18,1
1.08E+18,1
3.78E+16,0
6.01E+17,0
1070697902,0
6.01E+17,0
4.94E+17,1
1.07E+18,1
6.01E+17,1
2.28E+17,1
1.07E+18,1
6.95E+17,0
1.11E+18,1
12175991261,0
3210819482,0
6.01E+17,0
3.20E+17,1
1.26E+18,0
7.89E+17,1
1.26E+18,1
1.14E+18,1
4.36E+17,1
8.80E+17,1
4.15E+17,1
2.27E+17,0
14960567752,0
4.15E+17,0
5.93E+17,0
3.27E+17,1
4.15E+17,0
2.09E+17,0
4.15E+17,1
6.94E+17,0
4.08E+17,1
7.88E+17,0
8.82E+17,0
16010725758,0
1.97E+17,0
1.18E+18,1
1.16E+18,0
9.73E+17,0
1.33E+17,0
9.67E+17,0
3935020642,0
1.57E+17,1
4.15E+17,0
7.87E+17,0
1.07E+18,1
1.26E+18,1
1.02E+18,1
8.86E+17,1
1.16E+18,1
7.88E+17,0
4.87E+17,1
6.78E+17,0
3.21E+17,0
9.08E+16,1
3.21E+17,1
1.16E+18,0
4.07E+16,0
4.67E+17,1
9.75E+17,0
7.27E+17,1
1.35E+17,0
3.64E+16,0
1.03E+18,1
1.34E+17,0
9.74E+17,0
2.28E+17,0
6.01E+17,0
9.75E+17,0
5.08E+17,0
3554094823,0
9.33E+17,1
3.05E+17,0
4.05E+16,0
9.67E+17,0
1.99E+17,0
9.75E+17,0
7.31E+17,1
1.26E+18,1
4398970533,0
7.54E+17,1
15763657188,0
15415590239,1
3913975278,0
4.20E+17,1
1.34E+17,0
9.75E+17,0
9.76E+17,0
2.26E+17,0
15690827135,1
6.95E+17,0
3.21E+17,0
1628515879,0
5.08E+17,1
4.07E+16,0
1.07E+18,0
2.19E+17,1
4.15E+17,0
9.76E+17,1
15008178385,0
6.01E+17,0
6.91E+17,1
2.12E+17,1
6.01E+17,0
3.21E+17,0
4.15E+17,0
3911420899,0
3.75E+16,0
1.26E+18,1
1.34E+17,0
6.01E+17,0
1.02E+18,1
1.16E+18,1
1.06E+18,1
9.67E+17,0
6.78E+17,0
5.08E+17,0
14700503557,0
9.28E+17,1
8.40E+17,1
4.14E+17,0
7.89E+17,1
1.62E+17,1
15202403761,0
9.72E+17,0
8.47E+15,0
6.02E+17,1
6.92E+17,1
1.21E+18,1
2.23E+17,0
1.07E+18,1
5.08E+17,1
2.28E+17,0
3.16E+17,0
3.55E+16,0
4.14E+17,0
1.06E+17,1
6.86E+17,0
6.95E+17,0
4.15E+17,0
1.06E+18,1
8.82E+17,1
6.00E+17,1
9.75E+17,0
6.93E+17,1
2.26E+17,0
7.18E+16,1
9.75E+17,1
7.87E+17,1
1.34E+17,0
1.16E+18,0
9.74E+17,1
14977822848,0
15375465987,0
5.08E+17,1
6.95E+17,0
2.78E+17,1
1.34E+17,0
1.13E+18,1
9.51E+17,1
1.26E+18,0
8.79E+17,1
6.65E+17,1
14775551274,0
1.03E+18,1
3.21E+17,0
1.16E+18,0
15764811915,1
5.96E+17,1
4.12E+17,1
6.01E+17,0
4.60E+17,1
4.14E+17,0
4.15E+17,0
1.07E+18,0
1.07E+18,0
1.26E+18,1
4413170658,1
4000392615,0
9.75E+17,1
22545342929,1
1.26E+18,0
1.22E+18,1
1.34E+17,0
7.83E+17,1
3.21E+17,0
1.16E+18,0
4.15E+17,0
3.64E+17,1
4082624713,1
9.75E+17,1
4.15E+17,0
1.10E+18,1
9.75E+17,0
1.77E+17,1
22708935457,1
3.76E+16,0
8637231346,0
5.81E+17,1
1.21E+18,1
4.15E+17,0
1.24E+18,1
9.76E+17,0
8.74E+17,0
9.37E+17,1
7231433256,1
3.50E+16,0
1.31E+17,1
1.34E+17,1
5.08E+17,0
6.01E+17,1
7.87E+17,1
1.13E+18,1
8.82E+17,0
3.19E+17,1
1.15E+18,1
1.22E+18,1
8.17E+17,1
1.26E+18,0
1.07E+18,1
2.28E+17,0
1.19E+17,1
9.76E+17,1
4.15E+17,0
7.37E+17,1
3.92E+16,0
6.42E+17,1
2.10E+17,1
1.12E+18,1
3.21E+17,0
1.16E+18,0
7.76E+17,1
7.84E+17,1
1.26E+18,1
2.28E+17,0
8.81E+17,1
5.98E+17,1
1.25E+18,1
5.00E+17,0
1.34E+17,0
8.78E+17,0
8.82E+17,0
4.12E+16,0
3.79E+16,0
6.95E+17,1
4.76E+17,1
1.03E+18,1
3.20E+17,0
7.88E+17,0
1.34E+17,1
1.79E+16,1
1.16E+18,0
4.21E+17,1
3909419704,0
1.35E+17,0
5.67E+17,1
4336692819,1
4345462437,0
4108479889,0
7.01E+17,1
3.19E+17,1
4.38E+17,1
7.88E+17,1
8.82E+17,0
3.85E+16,0
1.07E+18,0
1.26E+18,0
2.28E+17,0
3.60E+16,0
958682065,0
4.12E+16,0
1.06E+18,0
8.35E+17,1
1.19E+18,1
6.95E+17,0
1.07E+18,0
4.10E+16,0
4.86E+17,1
3.84E+16,0
7.88E+17,0
9.61E+17,1
1.22E+18,1
5.08E+17,0
9.75E+17,1
2.13E+17,1
1.03E+18,1
4.59E+17,1
6.37E+17,1
6.92E+17,0
4.15E+17,0
1.16E+18,0
3.21E+17,0
4.15E+16,1
3537703017,0
8.82E+17,1
15996865148,0
6.01E+17,0
1.25E+18,1
1.02E+18,1
5.81E+17,1
1.35E+17,1
1.35E+17,1
22636332080,1
7.88E+17,0
4.13E+17,1
3890519893,1
8.46E+17,1
7.88E+17,0
1.16E+18,0
6.01E+17,0
6.94E+17,1
2.28E+17,1
1.15E+18,1
4.15E+17,0
5.08E+17,0
6.01E+17,1
2547611035,1
4.92E+17,1
1.26E+18,1
1.26E+18,0
4.12E+16,0
1.16E+18,0
2617803848,0
1.15E+18,1
1.34E+17,0
1.16E+18,0
2.00E+17,1
4.43E+17,1
1.26E+18,0
1.07E+18,0
1078681107,0
2.28E+17,0
15471760908,0
1.25E+18,1
7.19E+17,1
1.16E+18,0
3.85E+17,1
7590209102,1
4.08E+17,1
1.26E+18,0
9.98E+17,1
15698526592,1
5.08E+17,0
1.11E+18,1
1762149281,0
7.87E+17,0
9.74E+17,1
1.34E+17,0
1.34E+17,0
4.14E+17,0
9.73E+17,1
4.14E+17,1
1.26E+18,1
5.08E+17,0
1.07E+18,1
1.26E+18,0
1.26E+18,0
7.88E+17,0
4047175146,0
5.08E+17,1
6.01E+17,0
8.75E+17,0
1.16E+18,0
1.06E+18,1
1.26E+18,1
7.17E+17,1
8.76E+17,0
5.03E+17,1
4.12E+16,0
6.74E+17,1
1.34E+17,0
1.16E+18,0
3.72E+16,0
9.75E+17,1
4.15E+17,0
1.33E+17,0
4.13E+17,1
2.01E+17,0
3.93E+16,1
1.35E+17,0
6.97E+17,1
6.78E+17,0
1.35E+17,1
5.08E+17,1
2.80E+17,1
6.01E+17,0
5.54E+17,1
5.06E+17,1
1.13E+18,1
1.16E+18,1
7.88E+17,0
1.07E+18,0
15986098446,0
3107453797,0
8.36E+17,1
1958601138,0
2.29E+17,1
1.16E+18,0
3.69E+16,0
6.95E+17,0
3.13E+17,0
4.15E+17,1
1.05E+18,1
1.07E+18,0
7.85E+17,1
3.94E+16,0
3.73E+17,1
1.08E+18,1
5.08E+17,1
15838423654,0
4108864256,0
1.26E+18,0
6.01E+17,1
5.08E+17,0
6.75E+17,0
1.16E+18,0
1.26E+18,1
4.11E+16,1
2.28E+17,1
3.93E+16,0
1.16E+18,1
9.85E+17,1
8.81E+17,0
1.07E+18,0
13566471540,1
6.95E+17,1
1.16E+17,1
2.26E+17,1
6.95E+17,1
2.05E+17,1
1.35E+17,1
1.26E+18,0
2343885971,0
1.26E+18,0
9.75E+17,0
9.75E+17,0
1.16E+18,1
2.97E+17,1
1.26E+18,0
9.75E+17,0
6.93E+17,1
1.16E+18,1
4.15E+17,0
1.26E+18,1
3.21E+17,0
13486234225,1
5.08E+17,0
4.24E+17,1
7.74E+17,1
1.16E+18,0
3.86E+16,0
4398861205,1
1.16E+18,1
1.25E+18,1
6.00E+17,0
6.94E+17,0
7.79E+17,1
1.16E+18,1
1.16E+18,0
2.27E+17,1
1.11E+17,1
6.01E+17,1
1.26E+18,0
1.35E+17,1
9.80E+17,1
4.41E+17,1
1.07E+18,1
2.28E+17,1
7.88E+17,1
6.01E+17,0
3.21E+17,0
15926246828,0
1.22E+18,1
5.07E+17,0
9.75E+17,1
6.00E+17,0
1.26E+18,1
1.16E+18,1
4.36E+17,1
3.81E+16,0
1.26E+18,0
1.34E+17,1
8.80E+17,0
1.16E+18,1
2.74E+16,0
7.88E+17,0
15610342420,1
9.88E+17,1
12766223186,1
5.08E+17,0
4.06E+17,1
5.08E+17,0
1.07E+18,0
5.08E+17,0
1.15E+18,1
7.88E+17,0
2.28E+17,1
6.01E+17,0
6.01E+17,0
1.18E+18,1
4.11E+16,0
15444683478,0
12459227877,0
4338544790,0
6.95E+17,0
5.02E+17,0
1.01E+17,1
3.18E+17,1
2.11E+17,1
4143347090,0
6.95E+17,0
6.01E+17,1
2.24E+17,1
6.93E+17,1
3.65E+17,1
1.16E+18,1
1.26E+18,0
1.03E+18,1
3.21E+17,1
2.28E+17,0
1.26E+18,1
1.26E+18,0
3270930938,0
1.34E+17,0
1.07E+18,1
1.26E+18,0
6.71E+17,1
4.12E+17,1
1.35E+17,0
15818613053,1
3.21E+17,0
7.88E+17,0
5.07E+17,0
6.01E+17,0
7.87E+17,0
1.31E+17,1
9.76E+17,1
13086056023,0
9.74E+17,1
4.15E+17,1
6.01E+17,0
9.75E+17,0
3.63E+17,1
4.15E+17,0
1.16E+18,0
6.77E+17,0
8.13E+17,1
3.72E+16,0
2.28E+17,0
2.44E+17,1
1.35E+17,0
6.95E+17,0
6.01E+17,0
1.12E+18,1
1.16E+18,1
6.95E+17,0
6.01E+17,0
3792144259,0
4.02E+16,1
1.06E+18,0
7.86E+17,1
7.16E+17,1
6.00E+17,0
4.05E+17,1
8.00E+17,1
5.08E+17,0
3.89E+16,0
1.16E+18,0
1.07E+18,0
7.85E+17,1
4.12E+17,1
3974466931,0
1.07E+18,0
1.08E+18,1
7.88E+17,0
8.15E+17,1
4.15E+17,0
2.24E+17,1
9.75E+17,0
1.03E+18,1
1.16E+18,1
9.38E+17,1
1.07E+18,0
8.89E+17,1
1.26E+18,1
14619047878,0
1.16E+18,1
5.08E+17,1
5.07E+17,0
3.70E+17,1
4.13E+17,0
3.84E+17,1
3928650172,0
7.88E+17,0
9.75E+17,1
6.95E+17,0
1.16E+18,1
1.34E+17,1
1.07E+18,0
1.26E+18,0
6.95E+17,0
4.14E+17,0
6.94E+17,0
1.12E+17,1
1.17E+18,1
6.95E+17,0
1.16E+18,0
4.16E+16,1
170772372,0
15868069793,0
6.07E+17,1
1.24E+18,1
15581112950,1
4.07E+16,0
4033154638,0
1.16E+18,0
4.33E+17,1
1.15E+18,1
1.25E+18,1
1.34E+17,0
7.88E+17,0
1.39E+16,1
14913457424,0
8.82E+17,1
3.21E+17,0
1.34E+17,0
1.07E+18,0
1.26E+18,0
6.95E+17,1
1.15E+18,1
7.52E+17,1
7.88E+17,0
2.95E+16,0
8.56E+17,1
6.68E+16,1
8.30E+17,1
3.94E+16,1
1.26E+18,0
15843301440,0
7.88E+17,0
14770977788,0
2.27E+17,0
1.16E+18,1
3.19E+17,0
9.11E+17,1
6.95E+17,0
2.27E+17,0
4.15E+17,0
8.89E+17,1
1.24E+17,1
6.01E+17,0
5.08E+17,0
4.49E+17,1
9.75E+17,0
7.88E+17,0
2.28E+17,1
1.16E+18,1
1.08E+18,1
3.21E+17,0
2.25E+17,0
1.07E+18,0
1.77E+17,1
5.07E+17,0
4.03E+16,1
5.29E+17,1
4.15E+17,0
1.07E+18,0
3.25E+17,1
1.26E+18,0
1.16E+18,1
6.81E+17,0
3843710407,0
5.79E+17,1
6.95E+17,0
5.08E+17,0
1.26E+18,1
2.07E+17,0
6.87E+17,0
15469926214,1
1.26E+18,0
1.16E+18,1
4.00E+16,1
4.15E+17,0
3107133456,0
1.16E+18,1
3531961619,0
9.74E+17,1
3.18E+17,1
4.97E+17,0
7.88E+17,1
9.74E+17,1
7.88E+17,0
9.89E+17,1
2.26E+17,1
6.01E+17,1
1.26E+18,0
8.81E+17,1
2.62E+17,1
7.54E+17,1
9.75E+17,0
5.08E+17,0
1.22E+18,1
15781585035,1
1.33E+17,0
6.00E+17,1
21769217487,1
7.89E+17,1
1.16E+18,0
2.62E+17,1
6.95E+17,0
8.77E+17,0
7.28E+17,1
15990426204,0
6.93E+17,0
1.35E+17,0
1.34E+17,0
1.18E+18,1
6.95E+17,0
7.70E+17,1
4.88E+17,1
8.81E+17,0
4.78E+17,1
8.81E+17,0
1.16E+18,0
1.16E+18,1
1.34E+17,0
9.81E+17,1
1.19E+18,1
1.15E+18,1
4.14E+17,0
1.34E+17,0
4.15E+17,0
2.18E+17,1
1.26E+18,1
4.13E+17,0
6.95E+17,0
2.28E+17,0
3.72E+16,0
7.88E+17,0
4.12E+17,1
4.14E+17,1
21119715822,1
8.74E+17,1
1.26E+18,1
12231752095,0
8.81E+17,1
1644233612,0
7.15E+17,1
1.26E+18,0
3754588302,1
1.31E+17,0
5.08E+17,1
6.95E+17,1
1.16E+18,1
4.05E+16,0
9.35E+17,1
15433802195,1
5.99E+17,1
4.00E+16,0
897147246,0
1.25E+18,1
7.35E+17,1
9.59E+17,1
8.87E+17,1
4.14E+17,1
1.16E+18,1
4.15E+17,0
3.61E+17,1
3.73E+16,0
8.82E+17,0
3.88E+16,0
1.26E+18,0
4.14E+17,0
3.21E+17,0
1.95E+17,0
6.92E+17,1
6.00E+17,0
7.88E+17,0
1.07E+18,1
8.75E+17,0
4.02E+16,1
6.93E+16,1
2.06E+17,1
1.06E+18,1
6.01E+17,0
8.72E+17,1
6.95E+17,0
1.07E+18,0
1.20E+17,1
1.00E+18,1
1.07E+18,0
1.14E+18,1
1.13E+18,1
